Height,Remaining_lease,district_C,district_N,district_E,district_S,district_W,Improved,Model_A,New_Gen,Premium,Simplified,Rel_value
3,63.83333333,0,1,0,0,0,0,1,0,0,0,0
3,66.66666667,0,1,0,0,0,0,1,0,0,0,0
3,75.16666667,0,1,0,0,0,0,1,0,0,0,0
3,65.83333333,0,1,0,0,0,0,1,0,0,0,0
3,63.16666667,0,1,0,0,0,0,1,0,0,0,0
3,60.5,0,1,0,0,0,0,1,0,0,0,0
3,63.91666667,0,1,0,0,0,0,1,0,0,0,0
3,63.08333333,0,1,0,0,0,0,1,0,0,0,0
3,62.58333333,0,1,0,0,0,0,1,0,0,0,0
3,66.16666667,0,1,0,0,0,0,1,0,0,0,0
3,66.41666667,0,1,0,0,0,0,1,0,0,0,0
3,73.66666667,0,1,0,0,0,0,1,0,0,0,0
3,65.66666667,0,1,0,0,0,0,1,0,0,0,0
3,62.33333333,0,1,0,0,0,0,1,0,0,0,0
3,62.91666667,0,1,0,0,0,0,1,0,0,0,0
3,62.58333333,0,1,0,0,0,0,1,0,0,0,0
3,62.75,0,1,0,0,0,0,1,0,0,0,0
3,71.41666667,0,1,0,0,0,0,1,0,0,0,0
3,72.66666667,0,1,0,0,0,0,1,0,0,0,0
3,66.41666667,0,1,0,0,0,0,1,0,0,0,0
3,93.5,0,1,0,0,0,0,1,0,0,0,0
3,67.25,0,1,0,0,0,0,1,0,0,0,0
3,62.5,0,1,0,0,0,0,1,0,0,0,0
3,73.91666667,0,1,0,0,0,0,1,0,0,0,0
3,75.5,0,1,0,0,0,0,1,0,0,0,0
3,62,0,1,0,0,0,0,1,0,0,0,0
3,62.5,0,1,0,0,0,0,1,0,0,0,0
3,64.33333333,0,1,0,0,0,0,1,0,0,0,0
3,62,0,1,0,0,0,0,1,0,0,0,0
3,63.5,0,1,0,0,0,0,1,0,0,0,0
3,93.5,0,1,0,0,0,0,1,0,0,0,0
3,93.41666667,0,1,0,0,0,0,1,0,0,0,0
3,94.91666667,0,1,0,0,0,0,1,0,0,0,0
3,93.41666667,0,1,0,0,0,0,1,0,0,0,0
3,67.58333333,0,1,0,0,0,0,1,0,0,0,0
3,62.33333333,0,1,0,0,0,0,1,0,0,0,0
3,71.41666667,0,1,0,0,0,0,1,0,0,0,0
3,66.08333333,0,1,0,0,0,0,1,0,0,0,0
3,62.16666667,0,1,0,0,0,0,1,0,0,0,0
3,66.58333333,0,1,0,0,0,0,1,0,0,0,0
3,94.83333333,0,1,0,0,0,0,1,0,0,0,0
3,73.41666667,0,1,0,0,0,0,1,0,0,0,0
3,74,0,1,0,0,0,0,1,0,0,0,0
3,65.66666667,0,1,0,0,0,0,1,0,0,0,0
3,75.08333333,0,1,0,0,0,0,1,0,0,0,0
3,75.08333333,0,1,0,0,0,0,1,0,0,0,0
3,67,0,1,0,0,0,0,1,0,0,0,0
3,63.08333333,0,1,0,0,0,0,1,0,0,0,0
3,62.08333333,0,1,0,0,0,0,1,0,0,0,0
3,62.33333333,0,1,0,0,0,0,1,0,0,0,0
3,74.91666667,0,1,0,0,0,0,1,0,0,0,0
3,74,0,1,0,0,0,0,1,0,0,0,0
3,66.66666667,0,1,0,0,0,0,1,0,0,0,0
3,71.08333333,0,1,0,0,0,0,1,0,0,0,0
3,75.33333333,0,1,0,0,0,0,1,0,0,0,0
3,66.08333333,0,1,0,0,0,0,1,0,0,0,0
3,63.33333333,0,1,0,0,0,0,1,0,0,0,0
3,62.5,0,1,0,0,0,0,1,0,0,0,0
3,65.5,0,1,0,0,0,0,1,0,0,0,0
3,62.91666667,0,1,0,0,0,0,1,0,0,0,0
3,75.16666667,0,1,0,0,0,0,1,0,0,0,0
3,62.5,0,1,0,0,0,0,1,0,0,0,0
3,67.66666667,0,1,0,0,0,0,1,0,0,0,0
3,94.66666667,0,1,0,0,0,0,1,0,0,0,0
3,93.33333333,0,1,0,0,0,0,1,0,0,0,0
3,94.66666667,0,1,0,0,0,0,1,0,0,0,0
3,60.16666667,0,1,0,0,0,0,1,0,0,0,0
3,71,0,1,0,0,0,0,1,0,0,0,0
3,74.91666667,0,1,0,0,0,0,1,0,0,0,0
3,61.33333333,0,1,0,0,0,0,1,0,0,0,0
3,66.41666667,0,1,0,0,0,0,1,0,0,0,0
3,62.33333333,0,1,0,0,0,0,1,0,0,0,0
3,61.66666667,0,1,0,0,0,0,1,0,0,0,0
3,65.66666667,0,1,0,0,0,0,1,0,0,0,0
3,72.33333333,0,1,0,0,0,0,1,0,0,0,0
3,74.75,0,1,0,0,0,0,1,0,0,0,0
3,62.16666667,0,1,0,0,0,0,1,0,0,0,0
3,63.41666667,0,1,0,0,0,0,1,0,0,0,0
3,71,0,1,0,0,0,0,1,0,0,0,0
3,92.83333333,0,1,0,0,0,0,1,0,0,0,0
3,61.91666667,0,1,0,0,0,0,1,0,0,0,0
3,66.58333333,0,1,0,0,0,0,1,0,0,0,0
3,66.5,0,1,0,0,0,0,1,0,0,0,0
3,66.08333333,0,1,0,0,0,0,1,0,0,0,0
3,72.25,0,1,0,0,0,0,1,0,0,0,0
3,74.41666667,0,1,0,0,0,0,1,0,0,0,0
3,62.33333333,0,1,0,0,0,0,1,0,0,0,0
3,66.16666667,0,1,0,0,0,0,1,0,0,0,0
3,71,0,1,0,0,0,0,1,0,0,0,0
3,65.58333333,0,1,0,0,0,0,1,0,0,0,0
3,62.08333333,0,1,0,0,0,0,1,0,0,0,0
3,61.66666667,0,1,0,0,0,0,1,0,0,0,0
3,61.91666667,0,1,0,0,0,0,1,0,0,0,0
3,63.16666667,0,1,0,0,0,0,1,0,0,0,0
3,64.25,0,1,0,0,0,0,1,0,0,0,0
3,93,0,1,0,0,0,0,1,0,0,0,0
3,74.41666667,0,1,0,0,0,0,1,0,0,0,0
3,93,0,1,0,0,0,0,1,0,0,0,0
3,64.66666667,0,1,0,0,0,0,1,0,0,0,0
3,73.66666667,0,1,0,0,0,0,1,0,0,0,0
3,74,0,1,0,0,0,0,1,0,0,0,0
3,66.41666667,0,1,0,0,0,0,1,0,0,0,0
3,64.08333333,0,1,0,0,0,0,1,0,0,0,0
3,65.83333333,0,1,0,0,0,0,1,0,0,0,0
3,62,0,1,0,0,0,0,1,0,0,0,0
3,66,0,1,0,0,0,0,1,0,0,0,0
3,67.41666667,0,1,0,0,0,0,1,0,0,0,0
3,92.75,0,1,0,0,0,0,1,0,0,0,0
3,94.75,0,1,0,0,0,0,1,0,0,0,0
3,65.91666667,0,1,0,0,0,0,1,0,0,0,0
3,73.91666667,0,1,0,0,0,0,1,0,0,0,0
3,61.75,0,1,0,0,0,0,1,0,0,0,0
3,74.58333333,0,1,0,0,0,0,1,0,0,0,0
3,70.83333333,0,1,0,0,0,0,1,0,0,0,0
3,63,0,1,0,0,0,0,1,0,0,0,0
3,62.83333333,0,1,0,0,0,0,1,0,0,0,0
3,61.91666667,0,1,0,0,0,0,1,0,0,0,0
3,62.16666667,0,1,0,0,0,0,1,0,0,0,0
3,74.58333333,0,1,0,0,0,0,1,0,0,0,0
3,65.58333333,0,1,0,0,0,0,1,0,0,0,0
3,94.16666667,0,1,0,0,0,0,1,0,0,0,0
3,92.75,0,1,0,0,0,0,1,0,0,0,0
3,94.25,0,1,0,0,0,0,1,0,0,0,0
3,63.16666667,0,1,0,0,0,0,1,0,0,0,0
3,74.25,0,1,0,0,0,0,1,0,0,0,0
3,75.5,0,1,0,0,0,0,1,0,0,0,0
3,74.5,0,1,0,0,0,0,1,0,0,0,0
3,95.66666667,0,1,0,0,0,0,1,0,0,0,0
3,75.16666667,0,1,0,0,0,0,1,0,0,0,0
3,75.66666667,0,1,0,0,0,0,1,0,0,0,0
3,76.5,0,1,0,0,0,0,1,0,0,0,0
3,76.58333333,0,1,0,0,0,0,1,0,0,0,0
3,63.41666667,0,1,0,0,0,0,1,0,0,0,0
3,74.75,0,1,0,0,0,0,1,0,0,0,0
3,76.75,0,1,0,0,0,0,1,0,0,0,0
3,74.91666667,0,1,0,0,0,0,1,0,0,0,0
3,75.5,0,1,0,0,0,0,1,0,0,0,0
3,75.16666667,0,1,0,0,0,0,1,0,0,0,0
3,74.75,0,1,0,0,0,0,1,0,0,0,0
3,75.75,0,1,0,0,0,0,1,0,0,0,0
3,75.75,0,1,0,0,0,0,1,0,0,0,0
3,81.33333333,0,1,0,0,0,0,1,0,0,0,0
3,75.33333333,0,1,0,0,0,0,1,0,0,0,0
3,75.91666667,0,1,0,0,0,0,1,0,0,0,0
3,75.5,0,1,0,0,0,0,1,0,0,0,0
3,95.33333333,0,1,0,0,0,0,1,0,0,0,0
3,74.33333333,0,1,0,0,0,0,1,0,0,0,0
3,77.83333333,0,1,0,0,0,0,1,0,0,0,0
3,75.91666667,0,1,0,0,0,0,1,0,0,0,0
3,75.83333333,0,1,0,0,0,0,1,0,0,0,0
3,75.33333333,0,1,0,0,0,0,1,0,0,0,0
3,74.5,0,1,0,0,0,0,1,0,0,0,0
3,78.16666667,0,1,0,0,0,0,1,0,0,0,0
3,91.66666667,0,1,0,0,0,0,1,0,0,0,0
3,95.25,0,1,0,0,0,0,1,0,0,0,0
3,91.66666667,0,1,0,0,0,0,1,0,0,0,0
3,76,0,1,0,0,0,0,1,0,0,0,0
3,74.83333333,0,1,0,0,0,0,1,0,0,0,0
3,75,0,1,0,0,0,0,1,0,0,0,0
3,95.66666667,0,1,0,0,0,0,1,0,0,0,0
3,75.75,0,1,0,0,0,0,1,0,0,0,0
3,74.5,0,1,0,0,0,0,1,0,0,0,0
3,75.91666667,0,1,0,0,0,0,1,0,0,0,0
3,77.16666667,0,1,0,0,0,0,1,0,0,0,0
3,75.83333333,0,1,0,0,0,0,1,0,0,0,0
3,74.58333333,0,1,0,0,0,0,1,0,0,0,0
3,71.66666667,0,1,0,0,0,0,1,0,0,0,0
3,75.75,0,1,0,0,0,0,1,0,0,0,0
3,95.08333333,0,1,0,0,0,0,1,0,0,0,0
3,78.16666667,0,1,0,0,0,0,1,0,0,0,0
3,93,0,1,0,0,0,0,1,0,0,0,0
3,78.16666667,0,1,0,0,0,0,1,0,0,0,0
3,91.41666667,0,1,0,0,0,0,1,0,0,0,0
3,91.41666667,0,1,0,0,0,0,1,0,0,0,0
3,91.41666667,0,1,0,0,0,0,1,0,0,0,0
3,71.91666667,0,1,0,0,0,0,1,0,0,0,0
3,81,0,1,0,0,0,0,1,0,0,0,0
3,63.33333333,0,1,0,0,0,0,1,0,0,0,0
3,75.16666667,0,1,0,0,0,0,1,0,0,0,0
3,74,0,1,0,0,0,0,1,0,0,0,0
3,78,0,1,0,0,0,0,1,0,0,0,0
3,95,0,1,0,0,0,0,1,0,0,0,0
3,75.33333333,0,1,0,0,0,0,1,0,0,0,0
3,77,0,1,0,0,0,0,1,0,0,0,0
3,74.25,0,1,0,0,0,0,1,0,0,0,0
3,73.58333333,0,1,0,0,0,0,1,0,0,0,0
3,74.83333333,0,1,0,0,0,0,1,0,0,0,0
3,92.91666667,0,1,0,0,0,0,1,0,0,0,0
3,76.33333333,0,1,0,0,0,0,1,0,0,0,0
3,74,0,1,0,0,0,0,1,0,0,0,0
3,60.08333333,0,1,0,0,0,0,1,0,0,0,0
3,78.16666667,0,1,0,0,0,0,1,0,0,0,0
3,74.08333333,0,1,0,0,0,0,1,0,0,0,0
3,71,0,1,0,0,0,0,1,0,0,0,0
3,74.08333333,0,1,0,0,0,0,1,0,0,0,0
3,73.91666667,0,1,0,0,0,0,1,0,0,0,0
3,74.33333333,0,1,0,0,0,0,1,0,0,0,0
3,94.83333333,0,1,0,0,0,0,1,0,0,0,0
3,73.83333333,0,1,0,0,0,0,1,0,0,0,0
3,92.75,0,1,0,0,0,0,1,0,0,0,0
3,73.33333333,0,1,0,0,0,0,1,0,0,0,0
3,77.83333333,0,1,0,0,0,0,1,0,0,0,0
3,75.33333333,0,1,0,0,0,0,1,0,0,0,0
3,92.75,0,1,0,0,0,0,1,0,0,0,0
3,73.33333333,0,1,0,0,0,0,1,0,0,0,0
3,73.41666667,0,1,0,0,0,0,1,0,0,0,0
3,75.08333333,0,1,0,0,0,0,1,0,0,0,0
3,75.33333333,0,1,0,0,0,0,1,0,0,0,0
3,74.08333333,0,1,0,0,0,0,1,0,0,0,0
3,75.16666667,0,1,0,0,0,0,1,0,0,0,0
3,66.66666667,0,1,0,0,0,0,1,0,0,0,0
3,65.58333333,0,1,0,0,0,0,1,0,0,0,0
3,93.75,0,1,0,0,0,0,1,0,0,0,0
3,91.66666667,0,1,0,0,0,0,1,0,0,0,0
3,94,0,1,0,0,0,0,1,0,0,0,0
3,93.75,0,1,0,0,0,0,1,0,0,0,0
3,93.91666667,0,1,0,0,0,0,1,0,0,0,0
3,65.58333333,0,1,0,0,0,0,1,0,0,0,0
3,66.58333333,0,1,0,0,0,0,1,0,0,0,0
3,66.33333333,0,1,0,0,0,0,1,0,0,0,0
3,93.83333333,0,1,0,0,0,0,1,0,0,0,0
3,93.66666667,0,1,0,0,0,0,1,0,0,0,0
3,93.75,0,1,0,0,0,0,1,0,0,0,0
3,63.33333333,0,1,0,0,0,0,1,0,0,0,0
3,66.33333333,0,1,0,0,0,0,1,0,0,0,0
3,66.5,0,1,0,0,0,0,1,0,0,0,0
3,93,0,1,0,0,0,0,1,0,0,0,0
3,64.75,0,1,0,0,0,0,1,0,0,0,0
3,66.16666667,0,1,0,0,0,0,1,0,0,0,0
3,93.66666667,0,1,0,0,0,0,1,0,0,0,0
3,93.75,0,1,0,0,0,0,1,0,0,0,0
3,66,0,1,0,0,0,0,1,0,0,0,0
3,90.5,0,1,0,0,0,0,1,0,0,0,0
3,94,0,1,0,0,0,0,1,0,0,0,0
3,93.66666667,0,1,0,0,0,0,1,0,0,0,0
3,93.75,0,1,0,0,0,0,1,0,0,0,0
3,94,0,1,0,0,0,0,1,0,0,0,0
3,79.33333333,0,1,0,0,0,0,1,0,0,0,0
3,65.41666667,0,1,0,0,0,0,1,0,0,0,0
3,63.58333333,0,1,0,0,0,0,1,0,0,0,0
3,93.66666667,0,1,0,0,0,0,1,0,0,0,0
3,65.66666667,0,1,0,0,0,0,1,0,0,0,0
3,90.33333333,0,1,0,0,0,0,1,0,0,0,0
3,65.58333333,0,1,0,0,0,0,1,0,0,0,0
3,93.5,0,1,0,0,0,0,1,0,0,0,0
3,65.66666667,0,1,0,0,0,0,1,0,0,0,0
3,93.5,0,1,0,0,0,0,1,0,0,0,0
3,66.41666667,0,1,0,0,0,0,1,0,0,0,0
3,65.66666667,0,1,0,0,0,0,1,0,0,0,0
3,65.91666667,0,1,0,0,0,0,1,0,0,0,0
3,93.91666667,0,1,0,0,0,0,1,0,0,0,0
3,92.83333333,0,1,0,0,0,0,1,0,0,0,0
3,95.25,0,1,0,0,0,0,1,0,0,0,0
3,66.25,0,1,0,0,0,0,1,0,0,0,0
3,63.66666667,0,1,0,0,0,0,1,0,0,0,0
3,66.5,0,1,0,0,0,0,1,0,0,0,0
3,92.83333333,0,1,0,0,0,0,1,0,0,0,0
3,66.16666667,0,1,0,0,0,0,1,0,0,0,0
3,93.58333333,0,1,0,0,0,0,1,0,0,0,0
3,90.25,0,1,0,0,0,0,1,0,0,0,0
3,93.83333333,0,1,0,0,0,0,1,0,0,0,0
3,95.25,0,1,0,0,0,0,1,0,0,0,0
3,95.91666667,0,1,0,0,0,0,1,0,0,0,0
3,61,0,1,0,0,0,0,1,0,0,0,0
3,63.16666667,0,1,0,0,0,0,1,0,0,0,0
3,90.16666667,0,1,0,0,0,0,1,0,0,0,0
3,92.75,0,1,0,0,0,0,1,0,0,0,0
3,65.41666667,0,1,0,0,0,0,1,0,0,0,0
3,95.16666667,0,1,0,0,0,0,1,0,0,0,0
3,90.08333333,0,1,0,0,0,0,1,0,0,0,0
3,66.16666667,0,1,0,0,0,0,1,0,0,0,0
3,62.33333333,0,1,0,0,0,0,1,0,0,0,0
3,63.08333333,0,1,0,0,0,0,1,0,0,0,0
3,70.58333333,0,1,0,0,0,0,1,0,0,0,0
3,93.33333333,0,1,0,0,0,0,1,0,0,0,0
3,65.58333333,0,1,0,0,0,0,1,0,0,0,0
3,93.41666667,0,1,0,0,0,0,1,0,0,0,0
3,93.41666667,0,1,0,0,0,0,1,0,0,0,0
3,91.08333333,0,1,0,0,0,0,1,0,0,0,0
3,65.66666667,0,1,0,0,0,0,1,0,0,0,0
3,93.66666667,0,1,0,0,0,0,1,0,0,0,0
3,95.75,0,1,0,0,0,0,1,0,0,0,0
3,65,0,1,0,0,0,0,1,0,0,0,0
3,93.08333333,0,1,0,0,0,0,1,0,0,0,0
3,63.16666667,0,1,0,0,0,0,1,0,0,0,0
3,93.33333333,0,1,0,0,0,0,1,0,0,0,0
3,93.16666667,0,1,0,0,0,0,1,0,0,0,0
3,93.25,0,1,0,0,0,0,1,0,0,0,0
3,95,0,1,0,0,0,0,1,0,0,0,0
3,65.66666667,0,1,0,0,0,0,1,0,0,0,0
3,93.58333333,0,1,0,0,0,0,1,0,0,0,0
3,70.5,0,1,0,0,0,0,1,0,0,0,0
3,60.75,0,1,0,0,0,0,1,0,0,0,0
3,63.91666667,0,1,0,0,0,0,1,0,0,0,0
3,93.25,0,1,0,0,0,0,1,0,0,0,0
3,94.91666667,0,1,0,0,0,0,1,0,0,0,0
3,93,0,1,0,0,0,0,1,0,0,0,0
3,65.41666667,0,1,0,0,0,0,1,0,0,0,0
3,94.83333333,0,1,0,0,0,0,1,0,0,0,0
3,94.83333333,0,1,0,0,0,0,1,0,0,0,0
3,93.08333333,0,1,0,0,0,0,1,0,0,0,0
3,93,0,1,0,0,0,0,1,0,0,0,0
3,94.83333333,0,1,0,0,0,0,1,0,0,0,0
3,93.41666667,0,1,0,0,0,0,1,0,0,0,0
3,65.83333333,0,1,0,0,0,0,1,0,0,0,0
3,60.58333333,0,1,0,0,0,0,1,0,0,0,0
3,65.16666667,0,1,0,0,0,0,1,0,0,0,0
3,65.33333333,0,1,0,0,0,0,1,0,0,0,0
3,62.91666667,0,1,0,0,0,0,1,0,0,0,0
3,62.25,0,1,0,0,0,0,1,0,0,0,0
3,89.75,0,1,0,0,0,0,1,0,0,0,0
3,92.33333333,0,1,0,0,0,0,1,0,0,0,0
3,92.91666667,0,1,0,0,0,0,1,0,0,0,0
3,94.66666667,0,1,0,0,0,0,1,0,0,0,0
3,92.91666667,0,1,0,0,0,0,1,0,0,0,0
3,95.33333333,0,1,0,0,0,0,1,0,0,0,0
3,74.91666667,0,0,0,1,0,0,1,0,0,0,0
3,83.91666667,0,0,0,1,0,0,1,0,0,0,0
3,62.33333333,0,0,0,1,0,0,1,0,0,0,0
3,77.58333333,0,0,0,1,0,0,1,0,0,0,0
3,86.83333333,0,0,0,1,0,0,1,0,0,0,1
3,93.91666667,0,0,0,1,0,0,1,0,0,0,1
3,93.91666667,0,0,0,1,0,0,1,0,0,0,1
3,81.25,0,0,0,1,0,0,1,0,0,0,0
3,80.5,0,0,0,1,0,0,1,0,0,0,0
3,62.16666667,0,0,0,1,0,0,1,0,0,0,0
3,62.91666667,0,0,0,1,0,0,1,0,0,0,0
3,90.75,0,0,0,1,0,0,1,0,0,0,1
3,80.5,0,0,0,1,0,0,1,0,0,0,0
3,79.58333333,0,0,0,1,0,0,1,0,0,0,1
3,83.33333333,0,0,0,1,0,0,1,0,0,0,1
3,62.25,0,0,0,1,0,0,1,0,0,0,0
3,79.75,0,0,0,1,0,0,1,0,0,0,0
3,81.16666667,0,0,0,1,0,0,1,0,0,0,1
3,94.83333333,0,0,0,1,0,0,1,0,0,0,1
3,62.5,0,0,0,1,0,0,1,0,0,0,0
3,83.08333333,0,0,0,1,0,0,1,0,0,0,1
3,62.41666667,0,0,0,1,0,0,1,0,0,0,0
3,86.25,0,0,0,1,0,0,1,0,0,0,1
3,80.91666667,0,0,0,1,0,0,1,0,0,0,1
3,80.08333333,0,0,0,1,0,0,1,0,0,0,0
3,86.08333333,0,0,0,1,0,0,1,0,0,0,1
3,86.08333333,0,0,0,1,0,0,1,0,0,0,1
3,86.58333333,0,0,0,1,0,0,1,0,0,0,1
3,78.83333333,0,0,0,1,0,0,1,0,0,0,1
3,74.58333333,0,0,0,1,0,0,1,0,0,0,0
3,74.58333333,0,0,0,1,0,0,1,0,0,0,1
3,90,0,0,0,1,0,0,1,0,0,0,1
3,78.5,0,0,0,1,0,0,1,0,0,0,0
3,91.08333333,0,0,0,1,0,0,1,0,0,0,1
3,89.91666667,0,0,0,1,0,0,1,0,0,0,1
3,90.41666667,0,0,0,1,0,0,1,0,0,0,1
3,89.33333333,0,0,0,1,0,0,1,0,0,0,1
3,84.5,0,0,0,1,0,0,1,0,0,0,1
3,76.58333333,0,0,0,1,0,0,1,0,0,0,1
3,89.16666667,0,0,0,1,0,0,1,0,0,0,1
3,73.08333333,0,0,0,1,0,0,1,0,0,0,0
3,78.08333333,0,0,0,1,0,0,1,0,0,0,1
3,79.75,0,0,0,1,0,0,1,0,0,0,0
3,86,0,0,0,1,0,0,1,0,0,0,1
3,89.5,0,0,0,1,0,0,1,0,0,0,1
3,78.16666667,0,0,0,1,0,0,1,0,0,0,1
3,83.75,0,0,0,1,0,0,1,0,0,0,1
3,78.16666667,0,0,0,1,0,0,1,0,0,0,1
3,74,0,0,0,1,0,0,1,0,0,0,0
3,85.75,0,0,0,1,0,0,1,0,0,0,1
3,90.5,0,0,0,1,0,0,1,0,0,0,1
3,73.91666667,0,0,0,1,0,0,1,0,0,0,0
3,73.83333333,0,0,0,1,0,0,1,0,0,0,0
3,63.91666667,0,0,0,0,1,0,1,0,0,0,0
3,67.08333333,0,0,0,0,1,0,1,0,0,0,0
3,62.5,0,0,0,0,1,0,1,0,0,0,0
3,76,0,0,0,0,1,0,1,0,0,0,0
3,61.5,0,0,0,0,1,0,1,0,0,0,0
3,67,0,0,0,0,1,0,1,0,0,0,0
3,63.08333333,0,0,0,0,1,0,1,0,0,0,0
3,63.25,0,0,0,0,1,0,1,0,0,0,0
3,63.08333333,0,0,0,0,1,0,1,0,0,0,0
3,63.08333333,0,0,0,0,1,0,1,0,0,0,0
3,82.5,0,0,0,0,1,0,1,0,0,0,0
3,63.16666667,0,0,0,0,1,0,1,0,0,0,0
3,63.75,0,0,0,0,1,0,1,0,0,0,0
3,65.25,0,0,0,0,1,0,1,0,0,0,0
3,62.41666667,0,0,0,0,1,0,1,0,0,0,0
3,62.58333333,0,0,0,0,1,0,1,0,0,0,0
3,75.5,0,0,0,0,1,0,1,0,0,0,0
3,82.16666667,0,0,0,0,1,0,1,0,0,0,0
3,62.91666667,0,0,0,0,1,0,1,0,0,0,0
3,82.08333333,0,0,0,0,1,0,1,0,0,0,0
3,75.33333333,0,0,0,0,1,0,1,0,0,0,0
3,62.83333333,0,0,0,0,1,0,1,0,0,0,0
3,61.83333333,0,0,0,0,1,0,1,0,0,0,0
3,62.66666667,0,0,0,0,1,0,1,0,0,0,0
3,64.91666667,0,0,0,0,1,0,1,0,0,0,0
3,75.75,0,0,0,0,1,0,1,0,0,0,0
3,61.66666667,0,0,0,0,1,0,1,0,0,0,0
3,67,0,0,0,0,1,0,1,0,0,0,0
3,76.91666667,0,0,0,0,1,0,1,0,0,0,0
3,66.25,0,0,0,0,1,0,1,0,0,0,0
3,66.83333333,0,0,0,0,1,0,1,0,0,0,0
3,93.58333333,0,0,0,0,1,0,1,0,0,0,0
3,65.75,0,0,0,0,1,0,1,0,0,0,0
3,66.83333333,0,0,0,0,1,0,1,0,0,0,0
3,76,0,0,0,0,1,0,1,0,0,0,0
3,66.16666667,0,0,0,0,1,0,1,0,0,0,0
3,66.16666667,0,0,0,0,1,0,1,0,0,0,0
3,66.66666667,0,0,0,0,1,0,1,0,0,0,0
3,92.83333333,0,0,0,0,1,0,1,0,0,0,0
3,66.16666667,0,0,0,0,1,0,1,0,0,0,0
3,66.58333333,0,0,0,0,1,0,1,0,0,0,0
3,93.66666667,0,0,0,0,1,0,1,0,0,0,0
3,76.5,0,0,0,0,1,0,1,0,0,0,0
3,67.08333333,0,0,0,0,1,0,1,0,0,0,0
3,66.58333333,0,0,0,0,1,0,1,0,0,0,0
3,93.25,0,0,0,0,1,0,1,0,0,0,0
3,66.33333333,0,0,0,0,1,0,1,0,0,0,0
3,67.41666667,0,0,0,0,1,0,1,0,0,0,0
3,77,0,0,0,0,1,0,1,0,0,0,0
3,66.75,0,0,0,0,1,0,1,0,0,0,0
3,66.58333333,0,0,0,0,1,0,1,0,0,0,0
3,66,0,0,0,0,1,0,1,0,0,0,0
3,66.41666667,0,0,0,0,1,0,1,0,0,0,0
3,93.66666667,0,0,0,0,1,0,1,0,0,0,0
3,92.58333333,0,0,0,0,1,0,1,0,0,0,0
3,94.58333333,0,0,0,0,1,0,1,0,0,0,0
3,94.58333333,0,0,0,0,1,0,1,0,0,0,0
3,66.33333333,0,0,0,0,1,0,1,0,0,0,0
3,76.58333333,0,0,0,0,1,0,1,0,0,0,0
3,79.5,0,0,0,0,1,0,1,0,0,0,0
3,65.41666667,0,0,0,0,1,0,1,0,0,0,0
3,93.5,0,0,0,0,1,0,1,0,0,0,0
3,66.16666667,0,0,0,0,1,0,1,0,0,0,0
3,75.33333333,0,0,0,0,1,0,1,0,0,0,0
3,75.83333333,0,0,0,0,1,0,1,0,0,0,0
3,66.16666667,0,0,0,0,1,0,1,0,0,0,0
3,93.33333333,0,0,0,0,1,0,1,0,0,0,0
3,66,0,0,0,0,1,0,1,0,0,0,0
3,65.08333333,0,0,0,0,1,0,1,0,0,0,0
3,65.41666667,0,0,0,0,1,0,1,0,0,0,0
3,94.16666667,0,0,0,0,1,0,1,0,0,0,0
3,66.83333333,0,0,0,0,1,0,1,0,0,0,0
3,66.08333333,0,0,0,0,1,0,1,0,0,0,0
3,92.66666667,0,0,0,0,1,0,1,0,0,0,0
3,65.33333333,0,0,0,0,1,0,1,0,0,0,0
3,75.16666667,0,0,0,0,1,0,1,0,0,0,0
3,94.16666667,0,0,0,0,1,0,1,0,0,0,0
3,75.16666667,0,0,0,0,1,0,1,0,0,0,0
3,66.25,0,0,0,0,1,0,1,0,0,0,0
3,65.33333333,0,0,0,0,1,0,1,0,0,0,0
3,94.08333333,0,0,0,0,1,0,1,0,0,0,0
3,66.08333333,0,0,0,0,1,0,1,0,0,0,0
3,66.75,0,0,0,0,1,0,1,0,0,0,0
3,66.91666667,0,0,0,0,1,0,1,0,0,0,0
3,67.25,0,0,0,0,1,0,1,0,0,0,0
3,66.91666667,0,0,0,0,1,0,1,0,0,0,0
3,66.08333333,0,0,0,0,1,0,1,0,0,0,1
3,71.5,0,0,0,0,1,0,1,0,0,0,0
3,77.5,0,0,0,0,1,0,1,0,0,0,0
3,75.41666667,0,0,0,0,1,0,1,0,0,0,0
3,71.5,0,0,0,0,1,0,1,0,0,0,0
3,94.5,0,0,0,0,1,0,1,0,0,0,0
3,95.16666667,0,0,0,0,1,0,1,0,0,0,0
3,72.91666667,0,0,0,0,1,0,1,0,0,0,0
3,75.91666667,0,0,0,0,1,0,1,0,0,0,0
3,68.41666667,0,0,0,0,1,0,1,0,0,0,0
3,72.25,0,0,0,0,1,0,1,0,0,0,0
3,77.33333333,0,0,0,0,1,0,1,0,0,0,0
3,71.41666667,0,0,0,0,1,0,1,0,0,0,0
3,95.25,0,0,0,0,1,0,1,0,0,0,0
3,95.16666667,0,0,0,0,1,0,1,0,0,0,0
3,95.16666667,0,0,0,0,1,0,1,0,0,0,0
3,95.33333333,0,0,0,0,1,0,1,0,0,0,0
3,67.25,0,0,0,0,1,0,1,0,0,0,0
3,71.41666667,0,0,0,0,1,0,1,0,0,0,0
3,70.5,0,0,0,0,1,0,1,0,0,0,0
3,74.33333333,0,0,0,0,1,0,1,0,0,0,0
3,95.08333333,0,0,0,0,1,0,1,0,0,0,0
